V1,V2,V3,V4,V5,V6
7082.381,7361.208,7630.8237,7808.6094,8101.2485,8386.625
6592.7246,6895.286,7188.5366,7389.1816,7701.9434,7969.591
7539.9766,7761.0977,7974.883,8126.9453,8336.8955,8490.627
2040.1675,2076.654,2078.3108,2096.4932,2114.5818,2130.725
16522.504,17468.137,18001.318,18229.479,19562.098,20748.582
3608.6577,3695.2573,3769.4976,3757.2295,4014.2327,4110.5303
1339.3007,1332.7655,1362.7261,1388.7275,1365.7886,1375.5321
4836.9844,4846.5312,4507.755,4447.7065,4245.632,4066.1313
3703.5674,3764.5173,3831.1733,3798.6084,3972.1392,3892.7007
4296.703,4650.3945,4442.4844,4565.288,4628.882,5189.5137
1353.8945,1747.2703,1696.7275,1876.5168,2353.874,2715.1191
353.00385,434.23297,562.4403,604.0221,797.1218,900.39343
2608.1084,2858.739,2683.2368,2940.198,2713.043,3234.0208
3185.8042,3243.4084,3243.88,3303.052,3353.3042,3346.6616
1198.1461,1219.7068,1226.5061,1245.246,1256.6494,1262.5219
1268.8568,1318.0808,1242.1655,1334.1658,1248.1544,1268.0193
1009.04736,1011.11035,990.3311,1005.25085,961.6001,999.4153
1424.2529,1425.8854,1446.8545,1477.3181,1482.0039,1550.6515
3309.0989,3323.6895,3261.72,3280.8784,3211.5679,3288.2627
798.5935,805.84436,874.3756,895.3868,923.7744,935.7532
2528.0752,2677.4092,2922.5752,3039.8916,3291.6694,3386.5034
5649.09,5824.1226,5728.8257,5709.763,6117.4297,6252.677
5020.193,4971.6514,5000.661,4719.0254,4876.7466,4779.7773
3398.138,3419.5557,3440.974,3465.8516,3530.0774,3577.9563
875.14386,883.93353,866.2379,842.0391,840.18695,925.1642
1152.5642,1276.7258,1471.8984,1687.6377,1877.0889,2369.0688
5684.709,5920.6445,6238.4614,6415.5513,6780.422,6988.619
6434.2705,6567.479,6515.9136,6650.3066,6662.98,7144.741
3692.432,4014.2542,3269.3901,3268.8877,2933.0527,3081.1023
1620.81,1666.235,1646.7653,1701.3762,1664.4247,1876.2479
10594.592,11139.564,11836.281,11790.193,12970.432,13499.911
1422.2836,1485.8123,1525.0181,1539.1014,1609.4939,1786.5488
12721.565,13504.181,14483.476,14604.117,15977.475,16594.658
1955.2821,2066.4956,2270.45,2336.9597,2526.4326,2619.132
3803.3289,3972.7812,4158.466,4365.8335,4555.5293,4735.9297
3392.1157,3597.9612,3407.251,3139.5432,3639.929,3927.8018
1576.5443,1646.0994,1752.4248,1757.8258,1961.97,1943.4661
1183.3286,1191.8843,1201.755,1213.623,1183.546,1191.1024
4881.2646,5274.5605,5404.9126,5923.5137,6220.8555,6607.609
3255.6172,3350.334,3509.1123,3613.9028,3796.5122,3915.163
1527.3171,1524.6338,1554.1084,1541.5964,1579.859,1650.2491
2527.0232,2555.2524,2588.4202,2593.762,2643.3433,2726.8152
3964.6687,4072.446,4207.7295,4278.4106,4440.6294,4572.7114
817.65356,764.6967,679.0881,652.0846,533.72705,501.48022
1036.9114,982.2593,1007.9504,1068.2957,960.6044,962.68207
7083.5117,7206.453,7587.863,7846.6313,7911.619,8393.134
4533.9707,4732.4194,4640.799,4735.2983,5076.379,5044.0107
2301.7725,2471.1228,2561.288,2598.4236,2864.4094,2849.8708
405.628,409.5211,449.97754,487.26263,502.3182,471.7417
2984.9673,3054.9023,3094.877,3317.7437,3347.138,3368.675
18688.305,19861.742,21366.383,22136.766,23796.469,24789.223
7822.417,7831.604,7987.294,8033.749,8127.8564,8307.286
3454.7314,3632.6624,3897.7346,4039.0254,4305.283,4512.6533
5106.52,5102.0967,5268.334,5308.2437,5377.3335,5491.27
4953.405,4914.8,5009.9214,5032.1963,5055.733,5090.4546
5651.162,5692.9927,5718.593,5752.5005,5786.635,5835.6973
2874.324,2891.5793,2853.4204,2883.544,2853.1357,2845.3813
2602.835,2637.4785,2675.9119,2697.2402,2766.9712,2826.2236
5109.1343,5105.3994,5271.3984,5311.6445,5380.9746,5495.2354
7525.113,7513.8667,7742.399,7774.022,7915.405,7901.732
2264.469,2272.648,2398.5557,2406.7578,2520.42,2561.956
852.8118,919.0497,909.9077,969.4139,1001.9646,1060.2156
3681.9001,3697.3228,3890.1528,3875.2358,4050.5564,4059.9373
27969.074,29394.293,32197.027,33381.715,36597.22,37723.773
13579.057,14418.143,15223.686,15656.881,16928.902,17545.598
3526.5107,3589.2314,3618.3462,3621.5117,3751.362,3679.7664
1878.8563,1866.0176,1809.1078,1804.1174,1806.0095,1771.3037
11304.949,12001.188,12869.963,13322.779,14020.726,14830.814
10082.125,10371.576,10779.676,10842.027,11277.805,11805.967
9153.716,9217.919,9766.957,9586.527,10079.774,9963.94
3918.4001,4067.2822,4284.1543,4408.2876,4514.841,4559.073
2688.1958,2669.355,2717.526,2712.9119,2735.6501,2797.5667
13835.543,13935.159,14076.377,14156.277,14282.675,14373.716
4700.4204,4823.378,5065.7954,5224.087,5438.7617,5561.8623
564.8764,592.35864,533.2467,519.42664,497.9036,580.6286
4117.517,4230.3506,4303.2275,4444.6675,4549.091,4744.486
2066.8535,2164.813,2593.2349,2805.0981,3204.2139,3548.9844
3412.4448,3473.8442,3789.9312,3803.513,4127.785,4199.254
6269.962,6444.827,6967.2915,7001.6494,7562.672,7756.992
27295.77,28173.002,30632.387,31032.904,33389.68,33985.25
7363.6045,7582.335,8206.481,8500.798,9230.47,9480.396
4108.6626,4224.7505,4506.4307,4611.535,4921.618,5057.3027
2761.3936,2892.5544,3066.6628,3160.5303,3414.2417,3471.495
4135.891,4338.459,4595.5605,4780.0146,5107.9297,5241.127
3438.5518,3637.7468,3899.9712,3935.94,4402.5957,4297.505
1493.8717,1552.9338,1655.3134,1676.4663,1811.0131,1790.1011
3305.9807,3253.7888,3484.0825,3783.251,3505.7756,3566.694
12719.044,13097.318,13746.973,13884.012,15007.197,14748.834
3112.1711,3170.2705,3290.918,3367.0073,3550.5112,3562.7427
4729.608,4836.0615,5194.123,5218.464,5543.8364,5536.765
1385.5547,2043.082,1818.0256,2486.6616,2785.9963,3297.8389
10054.175,10108.072,10476.718,10654.619,10914.316,11009.823
5946.1064,6052.269,6456.963,6662.186,7031.867,7060.877
2917.6467,2940.7058,3175.4673,3220.715,3623.2554,3488.0554
6594.908,7018.432,7654.806,8039.3403,8696.182,9289.36
13578.688,14418.553,15223.357,15656.988,16929.303,17545.918
1682.3844,1725.5808,1636.5479,1660.4672,1685.6989,1720.9646
5809.6533,6165.0522,6272.2407,6598.5444,6809.4893,6701.5244
2997.3071,2981.1912,3095.2837,3254.8655,3197.6162,3182.5315
1290.8156,1363.3154,1305.7421,1249.3584,1252.7561,1349.0709
4080.4646,4173.3867,4056.421,4125.6772,4089.9692,4223.5386
18543.074,19191.754,20442.273,21017.822,21811.438,23304.39
3494.2917,3487.3508,3513.526,3518.4822,3562.1106,3551.036
7825.169,7798.572,7783.528,7849.6685,7774.2246,7775.899
758.2698,750.4698,749.0349,748.32983,736.2556,728.38275
1824.8217,1820.0316,1828.9095,1837.2104,1807.9756,1820.4753
7287.5312,7389.7397,7575.6465,7702.8315,7857.42,7908.9966
9992.635,10488.608,10792.475,11256.704,11972.428,12305.328
3005.9612,3112.7734,3211.4978,3281.0574,3372.0107,3485.2979
4241.919,4326.0713,4442.45,4486.894,4582.7656,4684.5166
1032.5485,1031.7776,1029.1793,1028.8591,1006.2197,1013.4016
4078.9458,4062.8381,4017.4653,4032.2827,3984.6294,3979.4482
1361.9196,1367.8364,1371.1753,1369.4415,1389.7189,1397.3341
8968.735,9035.718,9090.588,9081.751,9172.749,9153.885
1065.4663,1063.0751,1058.0632,1061.9813,1059.6077,1056.6548
1481.3303,1488.5055,1434.1754,1473.2075,1419.1035,1403.0065
2855.0066,2864.2173,2868.0732,2853.872,2852.979,2859.082
2403.7664,2382.6016,2348.671,2376.6265,2346.4639,2277.8132
3437.146,3454.257,3463.2803,3461.2915,3505.2708,3508.0696
8742.834,8817.739,8978.495,9052.834,9204.077,9261.744
6088.7363,6092.6953,6098.076,6147.807,6098.287,6125.4688
6088.7363,6092.6953,6098.076,6147.807,6098.287,6125.4688
1299.3021,1302.0155,1299.9844,1313.0452,1309.2897,1306.0177
3382.996,3400.4841,3364.679,3420.4692,3404.2278,3391.9436
2642.8967,2669.3723,2682.4038,2699.5962,2704.3308,2753.1604
1749.6735,1773.425,1767.0455,1795.3058,1829.31,1810.0673
2160.0325,2095.7466,2129.8672,2088.4148,2056.557,2032.3376
2697.8806,2704.963,2751.289,2758.8594,2809.0535,2828.2585
2594.1433,2537.1536,2483.5845,2445.4082,2440.9045,2390.7126
6241.597,6207.205,6151.5796,6134.8853,6177.303,6162.023
7688.127,7686.375,7737.8247,7796.8584,7805.977,7798.8105
7109.9805,7092.806,7113.0503,7111.808,7126.8115,7128.624
7365.0186,7310.3174,7150.9316,7178.473,7162.451,7098.1636
6470.4844,6432.549,6381.132,6513.9365,6492.385,6242.0576
2067.463,2081.0386,2087.3518,2098.5032,2119.3733,2114.8345
2215.3608,2187.6404,2198.3088,2196.6162,2180.109,2221.112
3943.886,3942.5342,3873.608,4032.5713,3989.7632,3814.1733
3806.6494,3831.5068,3665.3052,3776.9102,3582.341,3639.9854
9580.071,9773.795,9932.88,10038.415,10247.733,10347.593
6377.7827,6565.8584,6800.96,6939.341,7122.7563,7375.0723
3424.7559,3480.7607,3553.96,3547.723,3632.522,3789.2236
4594.55,4467.461,4408.447,4463.26,4241.844,4238.657
3824.4517,3714.7876,3628.1462,3688.2466,3445.7397,3432.0908
5667.1816,5675.122,5765.108,5785.7217,5827.271,5861.043
3326.5818,3333.5361,3402.9126,3414.9858,3433.142,3480.217
7955.2495,8027.7017,8342.941,8443.164,8522.959,8699.506
4063.85,4078.4568,4063.717,4020.8245,4062.7927,4104.964
2650.8145,2776.618,3115.7402,3267.088,3527.7349,3650.8154
1477.145,1468.4583,1561.4575,1576.0089,1569.1118,1560.1552
1932.7898,1940.8711,1962.0026,1984.5717,1997.3374,1994.6104
2618.4011,2620.8025,2624.0654,2649.3633,2631.9773,2632.031
9122.194,9163.075,9332.772,9403.487,9554.425,9655.548
3554.9922,3479.7854,3462.7358,3600.536,3450.1936,3544.409
3554.9922,3479.7854,3462.7358,3600.536,3450.1936,3544.409
7937.6143,8389.029,8744.766,8959.811,9459.3,9752.96
1511.0092,1531.561,1580.0592,1584.047,1637.5442,1660.9559
1933.155,1960.6334,1979.948,2020.6674,2013.8477,2016.9886
6740.0234,6795.316,6894.323,6885.2563,7045.662,7127.0967
3801.8435,3976.707,4125.7754,4229.5703,4418.94,4586.7305
7079.6255,7358.105,7627.325,7804.949,8097.3096,8382.183
3339.5093,3368.9468,3375.8945,3419.679,3422.035,3427.9685
1888.3691,1950.7119,2216.6943,2663.3135,2941.7954,3341.2188
3202.6904,3181.1265,3361.7268,3354.3506,3461.4604,3654.9868
9323.817,9981.725,10564.713,11052.256,11379.053,12150.48
1020.67645,1055.6667,983.61365,1036.1655,1049.6586,1019.5393
22010.377,23653.791,24254.14,24365.695,26103.986,28253.67
19040.338,20126.184,21570.48,22273,23503.035,24758.979
1373.9961,1365.8757,1314.199,1377.5371,1347.972,1499.1096
8185.125,8364.955,8540.375,8638.57,8779.266,9037.272
2325.5574,2343.0828,2367.1309,2369.059,2392.7346,2417.0015
2279.5493,2286.4578,2303.4255,2327.5771,2330.0037,2339.965
1984.6595,2006.5205,2037.5026,2048.9548,2077.837,2113.6313
4316.9814,4466.823,4616.174,4726.1074,4882.9893,5019.4834
3917.1963,4031.227,4149.7314,4231.6787,4358.0664,4481.949
6378.16,6743.741,7192.9565,7475.8853,7942.245,8384.976
4233.0225,4371.4424,4542.537,4647.738,4826.603,5005.8984
3852.4658,3953.1953,4043.3945,4085.4666,4203.397,4338.29
2299.136,2316.812,2325.8157,2330.523,2354.6482,2370.8518
2826.7188,2863.9846,2897.403,2904.8762,2955.5867,2988.625
2014.735,2034.0387,2056.9294,2064.004,2091.55,2114.5454
1177.2137,1176.8833,1184.3478,1193.6028,1188.8822,1187.566
3314.7314,3354.8162,3394.122,3436.8938,3479.5183,3505.245
5934.828,6363.2495,6841.491,7175.461,7663.3516,8002.2773
1209.5907,1217.4287,1244.1628,1267.79,1275.167,1290.9601
4817.292,5137.7617,5592.5195,5858.259,6350.6914,6762.2153
1144.0137,1245.4497,1373.201,1446.1041,1585.7544,1686.0117
6942.609,6871.293,6780.8896,6788.8535,6628.9624,6629.7295
976.9327,988.5306,985.11957,971.19135,994.5094,996.2134
981.70734,982.1511,982.5269,984.74347,985.3632,984.07214
999.2656,998.4045,1002.9632,1003.9482,1006.1405,1015.8694
979.84595,987.59375,985.44476,977.2394,993.4241,994.629
1026.7128,1056.115,1075.4408,1095.5299,1135.2224,1143.4974
1068.7625,1075.2037,1086.7852,1093.3889,1094.6987,1105.1089
3869.3965,4244.3535,4718.113,5009.978,5490.3667,5920.45
6585.2383,7208.206,7938.6133,8418.526,9206.115,9912.465
5842.836,6395.8125,7044.382,7470.4424,8169.603,8797.145
4879.087,5345.2256,5676.711,5915.6875,6286.384,6668.943
8709.582,9327.342,9837.684,10212.965,10783.414,11529.157
15625.414,16298.657,17764.125,18556.43,19506.66,20357.28
6528.26,7152.246,7856.717,8293.784,8915.074,9684.94
7959.0464,8040.772,8130.315,8173.317,8232.113,8635.389
1589.0964,1738.7715,1900.2124,2007.2009,2167.8528,2341.6213
11092.898,12022.262,13195.594,13841.689,15135.377,16128.221
3276.3096,3574.6348,3936.7244,4165.6323,4531.7886,4874.962
13118.96,14671.559,16179.5205,17034.805,18411.762,19978.71
7540.202,8060.4233,8610.518,9199.749,9651.74,10137.083
5184.492,5746.713,6322.9277,6654.3633,7213.4316,7862.036
3725.775,4064.5635,4522.013,4801.8467,5298.1807,5693.3
5131.947,5550.6045,6098.696,6386.537,6982.267,7455.7485
10580.779,11560.002,12323.318,12890.059,13504.651,14433.252
10245.376,11043.195,11950.969,12616.899,13509.898,14235.422
5669.718,6211.371,6814.992,7239.775,7871.2627,8434.683
11698.137,12662.656,13537.443,14224.16,15274.867,16147.25
4163.7666,4504.7153,4881.1533,5106.134,5596.8604,5937.907
1977.0256,2064.1284,2237.002,2359.9475,2498.318,2610.3508
11369.186,12062.803,13497.979,14186.866,15657.092,16712.041
10509.354,11445.176,12481.635,13157.552,14268.618,15146.022
3304.8384,3537.4443,3741.5142,3982.2744,4136.6406,4248.1406
7980.923,8677.011,9027.993,9450.875,10057.798,10706.246
1908.9343,2044.2439,2172.3984,2238.1436,2416.1404,2477.8193
9849.516,10594.942,11316.356,11914.203,12667.223,13314.781
3801.0522,4118.7847,4443.085,4637.354,5100.977,5403.832
10853.475,11934.625,12670.316,13360.369,14277.914,14848.147
2400.5383,2625.2524,2828.7627,2982.834,3218.9846,3427.0818
12234.877,13160.376,14145.592,15151.445,15743.271,16961.633
13723.854,15089.807,16619.486,17743.982,19156.938,20041.027
4412.9873,4915.1934,5356.871,5647.925,5964.528,6372.249
2168.9343,2313.9565,2535.5103,2643.377,2948.9707,3151.0862
3629.4124,4022.4587,4399.799,4597.321,4934.9355,5340.4277
6594.458,7180.09,7751.6387,7921.5146,8604.589,9207.927
4430.4814,4896.341,5196.84,5395.4453,5772.1436,6140.4106
1773.1162,1934.3495,2037.7225,2094.2744,2239.9414,2377.3545
2884.327,3085.274,3362.6646,3465.4614,3686.5378,3976.6106
2877.2007,3168.0508,3421.9922,3592.0825,3785.0789,4041.9004
2783.6646,3036.6084,3314.7678,3535.587,3829.7783,4053.8567
8049.4604,8549.865,9196.201,9389.1875,9934.805,10966.676
5967.4805,6582.1973,7116.66,7295.133,8006.674,8462.418
5964.1045,6563.3335,7199.0977,7570.26,8134.824,8812.407
2052.13,2264.896,2417.317,2502.0562,2658.6562,2892.456
2360.9363,2572.4685,2814.0461,2928.5728,3225.427,3403.178
2126.5356,2276.8354,2452.5688,2483.3945,2660.2178,2867.609
9027.794,9573.361,10031.127,10036.307,10529.389,11936.803
5640.898,6075.5693,6405.826,6683.289,6950.7,7260.215
14306.623,15378.529,17021.129,18608.77,19549.889,20809.98
5384.9893,5850.495,6348.12,6866.4707,7340.532,7895.0474
1126.8081,1221.7241,1343.1895,1417.237,1535.8154,1658.3942
1010.8014,1084.7032,1192.8481,1253.9712,1378.4497,1467.7864
9896.344,10655.33,11719.031,12299.043,13328.517,14250.887
11448.705,12319.479,13440.21,13894.229,14803.961,15871.055
4629.836,4973.6904,5463.448,5718.3584,6215.9087,6615.5645
5537.5234,6066.7236,6704.3525,7050.575,7813.6523,8245.88
2955.475,3201.5244,3504.1858,3689.5098,4025.3413,4305.275
1409.4547,1546.4098,1711.1368,1813.0847,1973.4043,2149.0352
1532.9471,1621.5707,1763.7573,1863.9819,2021.1871,2119.9102
5766.1587,6374.1055,7025.627,7455.5327,8129.628,8760.105
2820.5708,3103.2546,3425.1584,3648.05,3998.1274,4239.787
11179.021,12188.472,13462.664,14239.911,15705.72,16435.623
1566.4604,1727.8125,1865.0366,1953.7028,2110.0127,2264.8916
1256.6858,1356.743,1445.8364,1507.404,1610.2067,1726.9147
7477.542,8128.8076,8855.783,9320.849,10049.647,10800.088
3539.2817,3829.9622,4115.623,4356.2637,4659.457,4958.4414
966.5207,1055.9412,1155.2888,1200.1187,1338.4851,1412.3345
9608.213,10371.682,11431.017,12221.505,13262.082,13929.764
7587.317,8287.014,9092.645,9680.875,10512.684,11439.688
11562.046,12436.411,13530.055,14245.123,15499.761,16752.305
3032.5142,3264.2944,3623.2822,3825.5967,4223.8467,4526.2695
7894.944,8535.311,9449.9,9868.262,11083.185,11626.398
997.8283,1070.1128,1183.5989,1247.1155,1359.8384,1443.5424
3673.7793,4043.784,4376.907,4594.2754,4913.701,5319.243
3467.5508,3745.4873,4102.437,4320.963,4692.143,5029.6377
3209.6558,3476.4788,3840.0056,4042.953,4384.776,4745.6743
4413.909,4685.885,5081.257,5293.719,5675.5054,6068.0176
1050.964,1132.861,1253.158,1317.8723,1435.8088,1542.8599
1318.9944,1427.6255,1567.5258,1629.4281,1789.5363,1895.8462
2204.0005,2427.9302,2667.8225,2826.0847,3074.2158,3306.458
12800.396,13998.514,15421.383,16143.598,17902.19,18888.615
1328.3302,1451.7261,1560.3745,1646.8025,1760.951,1886.0251
1813.8588,1982.2012,2181.768,2300.0627,2517.0632,2710.5652
7035.17,7469.3945,8025.494,8394.534,8859.194,9386.509
3984.9497,4343.1094,4707.371,5091.4116,5355.3184,5559.17
7453.0894,8171.0625,8887.704,9340.845,10103.8955,10911.3545
1345.5518,1443.5325,1583.7734,1664.8932,1778.294,1860.2224
3475.8213,3796.0205,4178.4443,4410.864,4805.782,5224.4624
2733.4272,2974.8115,3228.168,3385.6597,3644.0781,3884.084
3585.3704,3891.8135,4269.575,4500.456,4920.019,5270.816
5812.091,6201.8477,6734.0596,7015.6494,7669.3105,8116.8496
4152.351,4550.1885,5032.6733,5332.3457,5814.9,6316.674
1394.0581,1466.6001,1568.885,1606.8755,1768.7733,1833.2173
2238.0288,2387.819,2654.521,2806.6543,3020.7778,3239.4834
6834.0586,7271.0586,7629.4106,7739.0225,8390.246,8949.707
7134.3525,7703.074,8484.355,8872.158,9697.356,10312.848
1652.8527,1784.8125,1937.9656,2002.2297,2225.3362,2336.1218
6504.2407,7080.33,7714.3184,8011.451,8895.532,9311.839
3180.6675,3473.8271,3798.7227,3914.1206,4337.687,4600.6084
8220.828,8441.831,9339.58,9504.553,10574.59,10701.899
761.8167,824.5879,901.17395,941.6955,1027.1274,1100.5222
7102.89,7634.939,8419.359,8771.999,9793.906,10280.217
1774.1829,1930.758,2105.6133,2165.6887,2412.2136,2554.9473
1315.2206,1425.0247,1556.018,1612.4048,1776.059,1877.9487
8100.3525,8623.91,9396.603,9780.734,10783.861,11379.795
969.37976,1051.9536,1150.0199,1230.79,1314.2649,1389.1769
2074.462,2215.6394,2401.9639,2489.8044,2730.812,2868.3618
6320.549,6792.9194,7360.0947,7676.87,8246.049,8825.639
10067.476,10880.412,11881.599,12294.125,13651.983,14376.602
5575.748,5980.376,6331.8555,6524.132,7300.351,7688.174
3011.8052,3231.2214,3439.0122,3607.901,3836.1304,4056.46
3318.7056,3678.7988,3979.0908,4169.8174,4474.5054,4776.4834
1257.8335,1365.7574,1514.2905,1570.0525,1730.1516,1828.0518
8293.262,9220.442,9959.737,10540.687,11311.047,12241.157
6471.2207,6942.9326,7469.116,7680.1943,8602.773,9017.984
3706.747,3950.7202,4073.3638,4260.5137,4491.3516,4649.4497
2407.5107,2555.2095,2655.3003,2764.311,2999.124,3123.147
7832.7344,8576.354,9473.176,9999.75,10866.275,11631.107
4771.2207,5173.6367,5561.836,5719.5347,6359.0703,6672.241
5629.7227,6158.4814,6703.157,6982.9053,7850.8,8286.426
3550.4485,3779.9587,4172.622,4373.6807,5014.237,5306.2534
2532.75,2758.1675,3013.594,3155.3645,3440.0498,3679.6523
6782.3896,7479.0176,8144.9604,8610.605,9494.621,10030.797
1675.8406,1819.064,2009.1866,2098.257,2319.6,2471.3503
4789.9487,5091.456,5211.5303,5276.8164,5829.7646,5923.625
11495.578,12671.695,14018.743,14916.22,16368.979,17452.43
3411.5945,3771.3894,4158.671,4348.7393,4801.368,5101.16
1765.5437,1933.7966,2097.0706,2122.4304,2317.9907,2483.7126
2900.935,3180.039,3500.1846,3679.0557,4043.4614,4357.963
5025.1333,5546.46,6115.5,6486.622,7064.084,7702.1504
2060.9844,2268.2932,2451.8364,2545.9456,2787.6313,2963.3267
7310.782,7874.636,8205.361,8420.002,8855.523,9506.057
1224.1289,1217.7549,1239.9448,1233.0574,1214.7213,1244.9302
1314.6458,1411.6877,1492.8793,1552.9773,1632.7545,1703.9785
10428.758,10931.141,11233.448,11501.371,11976.387,12475.881
3089.036,3105.825,3151.6514,3137.5627,3187.3657,3233.0867
17646.809,19357.58,21255.36,22418.98,24461.361,25551.379
1833.0594,1755.1653,1886.3767,1925.1658,1806.0427,1945.0623
4141.3594,4704.912,4585.7354,4787.0483,5621.0283,6049.701
1772.197,1971.0042,1956.3948,1936.4982,2241.2864,2343.403
2147.4583,2303.2083,2292.9958,2472.9775,2672.0667,2292.2979
2644.5479,2707.4133,2765.863,2827.6572,2862.7751,2922.7002
2515.0103,2623.7065,2793.5537,2863.1016,3053.5703,3161.7798
1687.7593,1830.6611,1990.5203,2082.9702,2235.1792,2380.0742
2626.9097,2809.2754,2991.4766,3102.7124,3281.49,3473.13
7700.6313,7741.1934,7759.88,7799.972,7818.0327,7873.9067
7261.6855,7268.6235,7280.173,7290.6323,7307.9717,7298.878
7644.962,7654.975,7661.6934,7659.5728,7674.2466,7701.997
7660.1016,7740.755,7752.8687,7778.7256,7832.826,7901.3696
5483.3735,5495.289,5524.056,5541.178,5544.512,5558.5923
6582.6025,6590.6167,6567.254,6542.9526,6551.25,6567.27
6349.798,6400.288,6421.2505,6442.9995,6506.582,6528.454
7448.391,7438.339,7438.1553,7445.079,7422.5547,7436.0215
7063.6294,7085.355,7094.477,7098.352,7119.723,7158.6685
2033.1962,2097.1792,2163.746,2173.0361,2281.3389,2324.2236
10525.854,11053.551,11535.697,11896.38,12473.834,12997.023
10140.513,10264.6875,10585.669,10701.547,11062.876,11181.328
1027.1914,1045.8988,1051.4691,1054.655,1074.6903,1075.4471
10110.631,10605.961,11152.452,11525.045,12086.506,12491.286
10008.455,10125.723,10494.256,10583.773,10996.924,11077.255
10337.801,10575.508,10783.492,11002.017,11084.565,11300.843
10226.973,10651.658,11134.701,11380.651,11901.963,12439.416
10238.986,10437.673,10704.477,10861.951,11129.766,11378.146
1014.2595,1028.5911,1027.968,1039.28,1048.5012,1045.3901
10138.058,10575.258,11057.293,11372.398,11845.143,12214.055
1015.98,1032.1069,1032.9541,1040.547,1057.6097,1059.927
10545.242,10960.04,11252.593,11439.935,11822.811,12181.423
10227.297,10466.766,10659.733,10831.135,11002.612,11320.395
10195.38,10275.295,10333.123,10386.766,10492.0205,10537.346
10112.248,10472.972,10754.248,11021.961,11308.457,11576.215
10062.39,10095.301,10231.665,10249.797,10379.159,10470.361
1013.1808,1024.5881,1027.4767,1036.182,1051.1875,1054.565
10794.654,11444.496,12256.851,12697.354,13468.189,14194.457
1020.23376,1036.5999,1037.2104,1049.0211,1064.8772,1066.7241
10309.716,10748.403,11114.1875,11432.328,11868.709,12229.668
10336.602,10695.328,10970.781,11214.226,11538.106,11776.308
1013.13947,1027.6151,1030.7399,1039.6725,1057.4137,1060.7031
10367.939,10560.271,10854.987,11093.083,11438.313,11619.793
1031.7694,1061.3082,1067.5828,1072.9752,1105.7709,1107.4749
10484.448,10951.08,11266.652,11662.904,11995.892,12266.979
10236.004,10527.784,10856.174,11066.678,11412.5205,11721.1
10353.701,10873.013,11475.233,11742.896,12387.033,13032.643
10176.091,10420.71,10714.732,10896.976,11186.411,11357.166
1011.6289,1021.53516,1020.5814,1024.9248,1036.8859,1042.4641
10183.146,10459.702,10573.793,10681.0625,11244.074,11492.652
10174.515,10280.545,10652.295,10827.329,11170.684,11365.465
10201.983,10424.366,10522.958,10671.579,10864.702,10827.471
10517.486,10877.986,11309.323,11576.909,12029.059,12500.329
10084.194,10320.975,10641.27,10824.968,11329.365,11519.127
1038.1613,1058.1921,1061.5955,1070.555,1089.5687,1089.0453
10320.098,10794.138,11276.21,11526.264,12014.303,12632.257
10074.492,10292.694,10449.435,10557.645,10783.262,11048.982
1015.5796,1043.71,1037.052,1050.3608,1065.1794,1064.9177
10307.986,10833.787,11339.715,11671.57,12201.338,12511.734
10208.535,10401.342,10739.607,10922.676,11297.109,11555.246
10243.979,10608.533,10738.483,10950.472,11231.611,11340.991
10350.659,10814.261,11088.483,11356.863,11767.427,12066.198
10177.652,10302.326,10665.555,10871.877,11193.874,11410.584
972.1932,986.6119,981.0502,994.5553,990.3805,983.7896
10413.202,10843.768,11286.131,11638.482,11994.521,12268.162
10422.234,10355.453,10601.297,10546.285,10690.648,10950.012
1008.7793,1011.8887,1007.13025,1012.69775,1017.78314,1014.01953
10647.531,11119.588,11660.488,12016.738,12588.932,13118.434
1030.2386,1057.051,1076.6841,1086.1125,1123.5192,1133.2512
10565.761,11405.034,12087.789,12670.742,13465.717,13913.105
10184.13,10499.94,10929.363,11123.102,11643.273,11946.912
1027.6995,1072.7257,1100.2279,1122.0969,1166.8326,1192.5844
13190.091,14089.496,14779.752,15440.447,16330.035,16807.176
6101.984,6286.6797,6702.583,6969.7563,7357.2056,7511.642
9122.413,9445.104,9840.448,9968.36,10427.537,10781.39
7386.605,7609.9697,7928.903,8125.4277,8441.29,8724.428
7480.4375,7754.3643,8098.539,8304.629,8694.918,9026.648
8745.89,8808.341,8903.724,8998.185,9083.936,9191.24
7833.3193,7940.347,8066.918,8118.074,8368.811,8452.004
10511.3125,10543.185,10802.924,10899.327,11105.312,11089.71
8434.159,8679.44,9044.758,9214.352,9691.971,9869.415
7566.6973,8012.533,8425.489,8649.016,9122.002,9582.091
10960.821,11765.918,12577.953,13139.736,14084.209,14849.186
8482.062,8952.022,9295.296,9547.815,9954.166,10421.801
6908.1846,7232.3877,7526.25,7730.8354,8001.335,8282.98
6111.869,6462.2803,6827.0713,7082.576,7459.161,7837.117
7113.9316,7485.4653,7987.1304,8332.07,8825.143,9238.725
7799.679,8067.0054,8431.493,8618.947,8987.58,9355.363
7764.6187,8100.4688,8468.307,8717.644,9100.336,9471.365
8131.399,8311.352,8417.69,8592.309,8693.221,8712.229
8932.325,8955.329,9080.687,9179.419,9285.322,9318.989
7734.6074,8119.2964,8582.365,8833.223,9424.801,9675.845
7339.1704,7723.6025,8118.668,8367.439,8736.336,9013.613
7112.2275,7486.2695,7917.5107,8195.596,8647.976,9080.174
11477.187,12643.202,13690.764,14554.975,15483.111,16428.193
